"","tf","n","dist","avg","low","high","group"
"X256","ALB1",450551,26,-0.182124108992702,-0.182870661838393,-0.181377556147012,"39"
"X266","ALB1",450551,27,-0.174340538952451,-0.175107526277673,-0.173573551627229,"39"
"X276","ALB1",450551,28,-0.147609660385288,-0.148423078582843,-0.146796242187733,"39"
"X286","ALB1",450551,29,-0.124587796777816,-0.125413800284175,-0.123761793271458,"39"
"X296","ALB1",450551,30,-0.117177927393633,-0.118040437649321,-0.116315417137945,"39"
"X306","ALB1",450551,31,-0.0922944089983816,-0.0932027852208088,-0.0913860327759545,"39"
"X3110","ALB1",450551,32,-0.0894436085543308,-0.0903624213337784,-0.0885247957748832,"39"
"X326","ALB1",450551,33,-0.0665924751159371,-0.0675054841495966,-0.0656794660822775,"39"
"X336","ALB1",450551,34,-0.0894629799165177,-0.0903672646276305,-0.0885586952054049,"39"
"X346","ALB1",450551,35,-0.0771980549092412,-0.0781130103199775,-0.076283099498505,"39"
"X356","ALB1",450551,36,-0.0684156830899523,-0.0693253058453679,-0.0675060603345368,"39"
"X366","ALB1",450551,37,-0.0949772007846538,-0.0958283886364503,-0.0941260129328572,"39"
"X376","ALB1",450551,38,-0.134099231319512,-0.134890002652536,-0.133308459986488,"39"
"X386","ALB1",450551,39,-0.140400450952031,-0.141178258216745,-0.139622643687318,"39"
"X396","ALB1",450551,40,-0.138749336031919,-0.139509890695705,-0.137988781368132,"39"
"X406","ALB1",450551,41,-0.180474999738862,-0.181175940437625,-0.1797740590401,"39"
"X4110","ALB1",450551,42,-0.204024025026663,-0.20467867815916,-0.203369371894167,"39"
"X426","ALB1",450551,43,-0.253551999499787,-0.254124305350895,-0.252979693648679,"39"
"X436","ALB1",450551,44,-0.310297543720275,-0.310767081836699,-0.309828005603851,"39"
"X446","ALB1",450551,45,-0.369429343612967,-0.369840821045271,-0.369017866180663,"39"
"X456","ALB1",450551,46,-0.40722258629052,-0.407580053620667,-0.406865118960374,"39"
"X466","ALB1",450551,47,-0.437751035753566,-0.438072676467117,-0.437429395040015,"39"
"X476","ALB1",450551,48,-0.450664986933017,-0.450970847804904,-0.450359126061129,"39"
"X486","ALB1",450551,49,-0.504871460073218,-0.505141679736775,-0.504601240409662,"39"
"X496","ALB1",450551,50,-0.500062406293051,-0.5003176904328,-0.499807122153302,"39"
"X506","ALB1",450551,51,-0.486713220748756,-0.486932617453002,-0.48649382404451,"39"
"X5110","ALB1",450551,52,-0.496134118370758,-0.496304733448858,-0.495963503292658,"39"
"X526","ALB1",450551,53,-0.493658036921467,-0.493827698397805,-0.49348837544513,"39"
"X536","ALB1",450551,54,-0.478165315682255,-0.47832225728747,-0.47800837407704,"39"
"X546","ALB1",450551,55,-0.499449752407562,-0.499588151652351,-0.499311353162772,"39"
"X556","ALB1",450551,56,-0.46192982731191,-0.462060517696229,-0.46179913692759,"39"
"X566","ALB1",450551,57,-0.443104521937808,-0.443215847013545,-0.44299319686207,"39"
"X576","ALB1",450551,58,-0.416329666332428,-0.416438188865713,-0.416221143799144,"39"
"X586","ALB1",450551,59,-0.38883258032317,-0.388947227646518,-0.388717932999821,"39"
"X596","ALB1",450551,60,-0.381996019010518,-0.382111671041639,-0.381880366979397,"39"
"X606","ALB1",450551,61,-0.336373812971708,-0.336496037652743,-0.336251588290672,"39"
"X6110","ALB1",450551,62,-0.357425524062222,-0.357539948611431,-0.357311099513013,"39"
"X626","ALB1",450551,63,-0.393480234154955,-0.393592754594187,-0.393367713715723,"39"
"X636","ALB1",450551,64,-0.372541247092788,-0.372653449096973,-0.372429045088603,"39"
"X646","ALB1",450551,65,-0.39354880306844,-0.393659079619123,-0.393438526517757,"39"
"X656","ALB1",450551,66,-0.400089322352919,-0.400193527200113,-0.399985117505726,"39"
"X666","ALB1",450551,67,-0.363839023850972,-0.363936021785843,-0.363742025916101,"39"
"X676","ALB1",450551,68,-0.386563879872155,-0.386655604158362,-0.386472155585947,"39"
"X686","ALB1",450551,69,-0.401464014948077,-0.401550444956458,-0.401377584939696,"39"
"X696","ALB1",450551,70,-0.414803295576484,-0.414885824187325,-0.414720766965643,"39"
"X706","ALB1",450551,71,-0.407616457047982,-0.407696045261642,-0.407536868834322,"39"
"X7110","ALB1",450551,72,-0.40872592554393,-0.408799497223343,-0.408652353864517,"39"
"X726","ALB1",450551,73,-0.450246540157,-0.450317310953132,-0.450175769360867,"39"
"X736","ALB1",450551,74,-0.462012681135814,-0.462088110084926,-0.461937252186702,"39"
"X746","ALB1",450551,75,-0.476950970239128,-0.477029348014313,-0.476872592463944,"39"
"X756","ALB1",450551,76,-0.52948907137614,-0.529575906583745,-0.529402236168536,"39"
"X766","ALB1",450551,77,-0.539536462341257,-0.539623783171584,-0.539449141510929,"39"
"X776","ALB1",450551,78,-0.539004207321668,-0.539092551270405,-0.538915863372931,"39"
"X786","ALB1",450551,79,-0.536009486058377,-0.536093521345544,-0.53592545077121,"39"
"X796","ALB1",450551,80,-0.540285654196574,-0.540365841136388,-0.540205467256761,"39"
"X806","ALB1",450551,81,-0.530910551520267,-0.530991160140062,-0.530829942900472,"39"
"X8110","ALB1",450551,82,-0.509203481742555,-0.509290094481807,-0.509116869003303,"39"
"X826","ALB1",450551,83,-0.510972675515567,-0.511066358943235,-0.5108789920879,"39"
"X836","ALB1",450551,84,-0.495076737347893,-0.49519615127221,-0.494957323423576,"39"
"X846","ALB1",450551,85,-0.445476846598887,-0.445614399731175,-0.4453392934666,"39"
"X856","ALB1",450551,86,-0.449924722888406,-0.450073636929081,-0.449775808847731,"39"
"X866","ALB1",450551,87,-0.435789297163795,-0.435956154896101,-0.43562243943149,"39"
"X876","ALB1",450551,88,-0.409020298970355,-0.409196022935333,-0.408844575005376,"39"
"X886","ALB1",450551,89,-0.392843027660918,-0.393026679783602,-0.392659375538234,"39"
"X896","ALB1",450551,90,-0.325954193287959,-0.326178438449288,-0.32572994812663,"39"
"X906","ALB1",450551,91,-0.276168189534117,-0.276418642082024,-0.27591773698621,"39"
"X919","ALB1",450551,92,-0.250721084447488,-0.251005209168569,-0.250436959726406,"39"
"X926","ALB1",450551,93,-0.242870940152464,-0.243164257468763,-0.242577622836165,"39"
"X936","ALB1",450551,94,-0.200447860344955,-0.200766141045266,-0.200129579644644,"39"
"X946","ALB1",450551,95,-0.192516105074075,-0.192840149137166,-0.192192061010984,"39"
"X956","ALB1",450551,96,-0.21281451743529,-0.21312503881021,-0.212503996060371,"39"
"X966","ALB1",450551,97,-0.198928360983538,-0.199269494691465,-0.19858722727561,"39"
"X976","ALB1",450551,98,-0.226539982485832,-0.226888949614885,-0.22619101535678,"39"
"X07","ALB1",468980,1,-0.0695713648256426,-0.0698680599677222,-0.0692746696835631,"42"
"X127","ALB1",468980,2,-0.036375220261457,-0.0367156377289151,-0.0360348027939988,"42"
"X227","ALB1",468980,3,-0.0289559298102975,-0.0293273627881788,-0.0285844968324161,"42"
"X327","ALB1",468980,4,-0.0312053204260553,-0.0315797719604117,-0.030830868891699,"42"
"X427","ALB1",468980,5,-0.0213727886334942,-0.0217523709328741,-0.0209932063341143,"42"
"X527","ALB1",468980,6,-0.00553730390686127,-0.00596455652150631,-0.00511005129221622,"42"
"X627","ALB1",468980,7,-0.0279362552155268,-0.0283598438270235,-0.0275126666040301,"42"
"X727","ALB1",468980,8,-0.0325172701221235,-0.0329564091753665,-0.0320781310688804,"42"
"X827","ALB1",468980,9,-0.0442320510478724,-0.0446717715512984,-0.0437923305444464,"42"
"X920","ALB1",468980,10,-0.0419301498639233,-0.0423957897849343,-0.0414645099429122,"42"
"X107","ALB1",468980,11,-0.0570422487083545,-0.0574803971042671,-0.0566041003124419,"42"
"X1111","ALB1",468980,12,-0.0703867458768496,-0.0708385033137644,-0.0699349884399348,"42"
"X128","ALB1",468980,13,-0.0660580116222748,-0.0665241981847966,-0.0655918250597531,"42"
"X137","ALB1",468980,14,-0.101809372453055,-0.102279757438143,-0.101338987467968,"42"
"X147","ALB1",468980,15,-0.120770618502861,-0.121248181577052,-0.12029305542867,"42"
"X157","ALB1",468980,16,-0.122241313708174,-0.122746541349474,-0.121736086066874,"42"
"X167","ALB1",468980,17,-0.110170874706483,-0.110718826589374,-0.109622922823592,"42"
"X177","ALB1",468980,18,-0.12777464623031,-0.12833026158153,-0.127219030879089,"42"
"X187","ALB1",468980,19,-0.140423130844911,-0.14096568515702,-0.139880576532801,"42"
"X197","ALB1",468980,20,-0.150112905002092,-0.150661550170329,-0.149564259833855,"42"
"X207","ALB1",468980,21,-0.151249352877198,-0.151805103757075,-0.150693601997322,"42"
"X2111","ALB1",468980,22,-0.156148883145678,-0.156711126277586,-0.15558664001377,"42"
"X228","ALB1",468980,23,-0.165116571591696,-0.165706449194868,-0.164526693988524,"42"
"X237","ALB1",468980,24,-0.143007384244853,-0.143635752355098,-0.142379016134608,"42"
"X247","ALB1",468980,25,-0.129544087790082,-0.130213843386979,-0.128874332193185,"42"
"X257","ALB1",468980,26,-0.125888358351346,-0.126581752359957,-0.125194964342736,"42"
"X267","ALB1",468980,27,-0.125230642357009,-0.125936868193289,-0.124524416520729,"42"
"X277","ALB1",468980,28,-0.0984392937970163,-0.0991902907050992,-0.0976882968889334,"42"
"X287","ALB1",468980,29,-0.074166313655562,-0.074966522555922,-0.0733661047552021,"42"
"X297","ALB1",468980,30,-0.0869695106950448,-0.0877927375152086,-0.0861462838748811,"42"
"X307","ALB1",468980,31,-0.0740028903871855,-0.0748671189921831,-0.073138661782188,"42"
"X3111","ALB1",468980,32,-0.0666213101992465,-0.0674992886405056,-0.0657433317579874,"42"
"X328","ALB1",468980,33,-0.0548493934469808,-0.0557403450586052,-0.0539584418353564,"42"
"X337","ALB1",468980,34,-0.0981191294873599,-0.0990026142438833,-0.0972356447308364,"42"
"X347","ALB1",468980,35,-0.0957993263107571,-0.0967010628229852,-0.094897589798529,"42"
"X357","ALB1",468980,36,-0.101550601218674,-0.102438101811268,-0.100663100626079,"42"
"X367","ALB1",468980,37,-0.124839344298723,-0.125669341590791,-0.124009347006656,"42"
"X377","ALB1",468980,38,-0.173854519113662,-0.174621262581663,-0.173087775645661,"42"
"X387","ALB1",468980,39,-0.182363794266095,-0.183132583202593,-0.181595005329596,"42"
"X397","ALB1",468980,40,-0.170918599079862,-0.171666401151067,-0.170170797008657,"42"
"X407","ALB1",468980,41,-0.209368501667215,-0.21004811222297,-0.20868889111146,"42"
"X4111","ALB1",468980,42,-0.215662815648382,-0.216307936346622,-0.215017694950143,"42"
"X428","ALB1",468980,43,-0.241501251802577,-0.242079008093976,-0.240923495511179,"42"
"X437","ALB1",468980,44,-0.279607730468837,-0.280096534467106,-0.279118926470567,"42"
"X447","ALB1",468980,45,-0.314522707134435,-0.314975077863114,-0.314070336405757,"42"
"X457","ALB1",468980,46,-0.338173215931273,-0.338593519874948,-0.337752911987597,"42"
"X467","ALB1",468980,47,-0.355066168084794,-0.355468648572602,-0.354663687596985,"42"
"X477","ALB1",468980,48,-0.34866277805616,-0.349086702456775,-0.348238853655546,"42"
"X487","ALB1",468980,49,-0.391317224382645,-0.391729729225515,-0.390904719539775,"42"
"X497","ALB1",468980,50,-0.388684499565926,-0.389099900791234,-0.388269098340618,"42"
"X507","ALB1",468980,51,-0.359811700066402,-0.360239751902506,-0.359383648230298,"42"
"X5111","ALB1",468980,52,-0.3819383422342,-0.382310774143103,-0.381565910325297,"42"
"X528","ALB1",468980,53,-0.385698202756677,-0.386044555025286,-0.385351850488069,"42"
"X537","ALB1",468980,54,-0.386320030146994,-0.386635698430653,-0.386004361863335,"42"
"X547","ALB1",468980,55,-0.409161131407839,-0.409455722287032,-0.408866540528645,"42"
"X557","ALB1",468980,56,-0.382359208804623,-0.382610211173433,-0.382108206435813,"42"
"X567","ALB1",468980,57,-0.379223399907286,-0.379433202752697,-0.379013597061875,"42"
"X577","ALB1",468980,58,-0.370633470009276,-0.370809242795429,-0.370457697223123,"42"
"X587","ALB1",468980,59,-0.36352074953271,-0.363664896718342,-0.363376602347079,"42"
"X597","ALB1",468980,60,-0.372127277638643,-0.372243846545413,-0.372010708731872,"42"
"X607","ALB1",468980,61,-0.340530926558489,-0.340647829968188,-0.340414023148789,"42"
"X6111","ALB1",468980,62,-0.357131740181323,-0.357241487588244,-0.357021992774402,"42"
"X628","ALB1",468980,63,-0.393324698620724,-0.393433115870607,-0.393216281370841,"42"
"X637","ALB1",468980,64,-0.372560284314483,-0.37266854008567,-0.372452028543296,"42"
"X647","ALB1",468980,65,-0.39360639994453,-0.393712907240721,-0.393499892648339,"42"
"X657","ALB1",468980,66,-0.400169730897209,-0.400270337630534,-0.400069124163884,"42"
"X667","ALB1",468980,67,-0.363904741667717,-0.363998292330095,-0.363811191005339,"42"
"X677","ALB1",468980,68,-0.386664721215514,-0.386752943502206,-0.386576498928821,"42"
"X687","ALB1",468980,69,-0.401565505407668,-0.401648611792466,-0.401482399022871,"42"
"X697","ALB1",468980,70,-0.414930468211192,-0.415009757913418,-0.414851178508967,"42"
"X707","ALB1",468980,71,-0.407728606033857,-0.407805098875712,-0.407652113192003,"42"
"X7111","ALB1",468980,72,-0.408816438002784,-0.408887117537212,-0.408745758468356,"42"
"X728","ALB1",468980,73,-0.450321219683427,-0.450389343284503,-0.45025309608235,"42"
"X737","ALB1",468980,74,-0.462082493387751,-0.462155479983276,-0.462009506792226,"42"
"X747","ALB1",468980,75,-0.476999874759491,-0.477075732384258,-0.476924017134725,"42"
"X757","ALB1",468980,76,-0.529610210465773,-0.529694061388071,-0.529526359543475,"42"
"X767","ALB1",468980,77,-0.539615016830066,-0.539699655939731,-0.539530377720401,"42"
"X777","ALB1",468980,78,-0.539056059013005,-0.539141663034419,-0.53897045499159,"42"
"X787","ALB1",468980,79,-0.536026828721704,-0.536108446260621,-0.535945211182788,"42"
"X797","ALB1",468980,80,-0.540283840237502,-0.540361950315502,-0.540205730159503,"42"
"X807","ALB1",468980,81,-0.530885426430657,-0.530963933805006,-0.530806919056308,"42"
"X8111","ALB1",468980,82,-0.509242632778794,-0.509327147045876,-0.509158118511712,"42"
"X828","ALB1",468980,83,-0.511067455001082,-0.511158918627535,-0.510975991374629,"42"
"X837","ALB1",468980,84,-0.495278202491851,-0.49539513003102,-0.495161274952682,"42"
"X847","ALB1",468980,85,-0.445367519301945,-0.445502279944649,-0.445232758659241,"42"
"X857","ALB1",468980,86,-0.449964139503388,-0.450110425804012,-0.449817853202764,"42"
"X867","ALB1",468980,87,-0.435802864369329,-0.43596695022544,-0.435638778513219,"42"
"X877","ALB1",468980,88,-0.408971988611203,-0.409144601627573,-0.408799375594834,"42"
"X887","ALB1",468980,89,-0.392770310241476,-0.392950746934815,-0.392589873548138,"42"
"X897","ALB1",468980,90,-0.325887359274094,-0.326107794887276,-0.325666923660912,"42"
"X907","ALB1",468980,91,-0.275926949891647,-0.276173143058546,-0.275680756724749,"42"
"X9110","ALB1",468980,92,-0.250455970723141,-0.250735432206196,-0.250176509240086,"42"
"X927","ALB1",468980,93,-0.242561905997487,-0.242850237656884,-0.242273574338089,"42"
"X937","ALB1",468980,94,-0.200122139866607,-0.200434707411147,-0.199809572322067,"42"
"X947","ALB1",468980,95,-0.192038055380526,-0.192356031941557,-0.191720078819494,"42"
"X957","ALB1",468980,96,-0.212260297434328,-0.212565077800324,-0.211955517068332,"42"
"X967","ALB1",468980,97,-0.198582078344361,-0.198916852484099,-0.198247304204624,"42"
"X977","ALB1",468980,98,-0.226276277409946,-0.22661864457016,-0.225933910249733,"42"
"X08","ALB1",425117,1,-0.146676746721666,-0.146820660316474,-0.146532833126859,"45"
"X129","ALB1",425117,2,-0.130630832338447,-0.130787571684795,-0.130474092992099,"45"
"X229","ALB1",425117,3,-0.135428563813855,-0.135593137460931,-0.135263990166779,"45"
"X329","ALB1",425117,4,-0.131437370446906,-0.131608764469707,-0.131265976424104,"45"
"X429","ALB1",425117,5,-0.114447935935465,-0.114644663581507,-0.114251208289424,"45"
"X529","ALB1",425117,6,-0.110995008319797,-0.111214450313505,-0.11077556632609,"45"
"X629","ALB1",425117,7,-0.11623325230338,-0.116475225423832,-0.115991279182927,"45"
"X729","ALB1",425117,8,-0.123552966115238,-0.123818865803285,-0.123287066427191,"45"
"X829","ALB1",425117,9,-0.125815226818861,-0.12609508960942,-0.125535364028303,"45"
"X928","ALB1",425117,10,-0.13073990903063,-0.131044007536852,-0.130435810524409,"45"
"X108","ALB1",425117,11,-0.135701551465953,-0.135998332244957,-0.135404770686949,"45"
"X1112","ALB1",425117,12,-0.139642073051999,-0.139957114635859,-0.139327031468138,"45"
"X1210","ALB1",425117,13,-0.134947804276551,-0.135285484018932,-0.13461012453417,"45"
"X138","ALB1",425117,14,-0.145765053758817,-0.146131090296005,-0.145399017221628,"45"
"X148","ALB1",425117,15,-0.154479086804227,-0.154862551727892,-0.154095621880562,"45"
"X158","ALB1",425117,16,-0.151201365932255,-0.151627944864906,-0.150774786999604,"45"
"X168","ALB1",425117,17,-0.148273386899976,-0.148717526685987,-0.147829247113966,"45"
"X178","ALB1",425117,18,-0.147090291100843,-0.147558985613216,-0.14662159658847,"45"
"X188","ALB1",425117,19,-0.154690611825542,-0.155167065297009,-0.154214158354075,"45"
"X198","ALB1",425117,20,-0.160901713796381,-0.161403568593731,-0.160399858999031,"45"
"X208","ALB1",425117,21,-0.155658043619206,-0.156186297882328,-0.155129789356083,"45"
"X2112","ALB1",425117,22,-0.16402513874872,-0.164563073528844,-0.163487203968596,"45"
"X2210","ALB1",425117,23,-0.179377836369606,-0.179932427944388,-0.178823244794825,"45"
"X238","ALB1",425117,24,-0.186079715996319,-0.18664496520104,-0.185514466791598,"45"
"X248","ALB1",425117,25,-0.186259066788602,-0.186842485531132,-0.185675648046072,"45"
"X258","ALB1",425117,26,-0.201157361971693,-0.201770018258168,-0.200544705685217,"45"
"X268","ALB1",425117,27,-0.205410459289822,-0.206036653455277,-0.204784265124368,"45"
"X278","ALB1",425117,28,-0.193689843163577,-0.194361489183598,-0.193018197143556,"45"
"X288","ALB1",425117,29,-0.187078256406501,-0.187814725905286,-0.186341786907715,"45"
"X298","ALB1",425117,30,-0.208809709326064,-0.209551750964447,-0.208067667687682,"45"
"X308","ALB1",425117,31,-0.201762376916458,-0.202552989159249,-0.200971764673666,"45"
"X3112","ALB1",425117,32,-0.187133175748828,-0.187940900078088,-0.186325451419567,"45"
"X3210","ALB1",425117,33,-0.186512161441244,-0.187334237944446,-0.185690084938043,"45"
"X338","ALB1",425117,34,-0.203682037007066,-0.204513284701978,-0.202850789312154,"45"
"X348","ALB1",425117,35,-0.198764150430211,-0.199618371430394,-0.197909929430027,"45"
"X358","ALB1",425117,36,-0.200966043196147,-0.201811237555721,-0.200120848836572,"45"
"X368","ALB1",425117,37,-0.222484476732937,-0.223280002992663,-0.221688950473212,"45"
"X378","ALB1",425117,38,-0.2557936678551,-0.256555579224268,-0.255031756485932,"45"
"X388","ALB1",425117,39,-0.26073351616316,-0.261519999668686,-0.259947032657633,"45"
"X398","ALB1",425117,40,-0.243845152756812,-0.244644389474237,-0.243045916039388,"45"
"X408","ALB1",425117,41,-0.256704068413747,-0.25744052343774,-0.255967613389755,"45"
"X4112","ALB1",425117,42,-0.255790602833133,-0.256546189687626,-0.25503501597864,"45"
"X4210","ALB1",425117,43,-0.285819173339627,-0.286535895771879,-0.285102450907375,"45"
